Subject,Date,Forecast,Actual,Error,MAE
ar_Manchester Arena bombing,2024-04-24,6.203689561478171,8.0,1.7963104385218287,1.7963104385218287
ar_Manchester Arena bombing,2024-04-25,7.379939029580644,14.0,6.620060970419356,6.620060970419356
ar_Manchester Arena bombing,2024-04-26,17.715215844020705,4.0,13.715215844020705,13.715215844020705
ar_Manchester Arena bombing,2024-04-27,-1.9789410765098765,14.0,15.978941076509876,15.978941076509876
ar_Manchester Arena bombing,2024-04-28,19.960269961917206,9.0,10.960269961917206,10.960269961917206
ar_Manchester Arena bombing,2024-04-29,6.162540231984979,8.0,1.8374597680150213,1.8374597680150213
ar_Manchester Arena bombing,2024-04-30,7.343886473950585,7.0,0.3438864739505849,0.3438864739505849
ar_Manchester Arena bombing,2024-05-01,6.2919029040149885,7.0,0.7080970959850115,0.7080970959850115
ar_Manchester Arena bombing,2024-05-02,6.874795992938811,3.0,3.874795992938811,3.874795992938811
ar_Manchester Arena bombing,2024-05-03,0.3842596433765615,5.0,4.615740356623439,4.615740356623439
ar_Manchester Arena bombing,2024-05-04,5.938610401520554,14.0,8.061389598479446,8.061389598479446
ar_Manchester Arena bombing,2024-05-05,19.490887887397662,9.0,10.490887887397662,10.490887887397662
ar_Manchester Arena bombing,2024-05-06,6.2397701499057305,23.0,16.76022985009427,16.76022985009427
ar_Manchester Arena bombing,2024-05-07,31.818104831670368,13.0,18.818104831670368,18.818104831670368
ar_Manchester Arena bombing,2024-05-08,7.550732390686225,16.0,8.449267609313775,8.449267609313775
ar_Manchester Arena bombing,2024-05-09,18.013878273245993,23.0,4.986121726754007,4.986121726754007
ar_Manchester Arena bombing,2024-05-10,27.671753187897416,12.0,15.671753187897416,15.671753187897416
ar_Manchester Arena bombing,2024-05-11,5.739141019585645,23.0,17.260858980414355,17.260858980414355
ar_Manchester Arena bombing,2024-05-12,29.81249405135077,10.0,19.81249405135077,19.81249405135077
ar_Manchester Arena bombing,2024-05-13,2.404315375065382,14.0,11.595684624934618,11.595684624934618
ar_Manchester Arena bombing,2024-05-14,16.239544121610045,11.0,5.239544121610045,5.239544121610045
ar_Manchester Arena bombing,2024-05-15,9.119531466618225,4.0,5.119531466618225,5.119531466618225
ar_Manchester Arena bombing,2024-05-16,-0.5557369382121999,12.0,12.555736938212199,12.555736938212199
ar_Manchester Arena bombing,2024-05-17,16.472225745943053,8.0,8.472225745943053,8.472225745943053
ar_Manchester Arena bombing,2024-05-18,5.488094215933165,9.0,3.511905784066835,3.511905784066835
ar_Manchester Arena bombing,2024-05-19,9.395121812344133,2.0,7.395121812344133,7.395121812344133
ar_Manchester Arena bombing,2024-05-20,-2.5253360493478993,20.0,22.5253360493479,22.5253360493479
ar_Manchester Arena bombing,2024-05-21,30.76098505947222,24.0,6.760985059472219,6.760985059472219
ar_Manchester Arena bombing,2024-05-22,27.08786963734273,76.0,48.912130362657265,48.912130362657265
ar_Manchester Arena bombing,2024-05-23,109.29993653078235,28.0,81.29993653078235,81.29993653078235
ar_Manchester Arena bombing,2024-05-24,1.6168365588477371,14.0,12.383163441152263,12.383163441152263
ar_Manchester Arena bombing,2024-05-25,5.569730341791903,12.0,6.430269658208097,6.430269658208097
ar_Manchester Arena bombing,2024-05-26,10.21101629275445,13.0,2.7889837072455492,2.7889837072455492
ar_Manchester Arena bombing,2024-05-27,13.049879169928172,14.0,0.9501208300718282,0.9501208300718282
ar_Manchester Arena bombing,2024-05-28,14.194214138669663,10.0,4.194214138669663,4.194214138669663
ar_Manchester Arena bombing,2024-05-29,7.1977622313713985,9.0,1.8022377686286015,1.8022377686286015
ar_Manchester Arena bombing,2024-05-30,7.888146655912466,9.0,1.1118533440875336,1.1118533440875336
ar_Manchester Arena bombing,2024-05-31,8.528552351314516,8.0,0.5285523513145165,0.5285523513145165
ar_Manchester Arena bombing,2024-06-01,6.9761641117991875,10.0,3.0238358882008125,3.0238358882008125
ar_Manchester Arena bombing,2024-06-02,10.850740903504363,8.0,2.850740903504363,2.850740903504363
ar_Manchester Arena bombing,2024-06-03,6.529765992479551,13.0,6.470234007520449,6.470234007520449
ar_Manchester Arena bombing,2024-06-04,15.81538591778283,15.0,0.8153859177828302,0.8153859177828302
ar_Manchester Arena bombing,2024-06-05,16.274792280815312,34.0,17.725207719184688,17.725207719184688
ar_Manchester Arena bombing,2024-06-06,45.989638143098716,10.0,35.989638143098716,35.989638143098716
ar_Manchester Arena bombing,2024-06-07,-3.7506010088428035,15.0,18.750601008842803,18.750601008842803
ar_Manchester Arena bombing,2024-06-08,17.766325008195032,5.0,12.766325008195032,12.766325008195032
ar_Manchester Arena bombing,2024-06-09,-1.2420018491121336,9.0,10.242001849112134,10.242001849112134
ar_Manchester Arena bombing,2024-06-10,10.907643653127788,9.0,1.9076436531277885,1.9076436531277885
ar_Manchester Arena bombing,2024-06-11,8.734995496836921,10.0,1.2650045031630786,1.2650045031630786
ar_Manchester Arena bombing,2024-06-12,10.398573950678596,9.0,1.3985739506785961,1.3985739506785961
ar_Manchester Arena bombing,2024-06-13,8.243468248535454,9.0,0.7565317514645464,0.7565317514645464
ar_Manchester Arena bombing,2024-06-14,8.829570288534189,14.0,5.170429711465811,5.170429711465811
ar_Manchester Arena bombing,2024-06-15,16.970023314053854,9.0,7.970023314053854,7.970023314053854
ar_Manchester Arena bombing,2024-06-16,6.047957174532183,12.0,5.952042825467817,5.952042825467817
ar_Manchester Arena bombing,2024-06-17,13.72112417438083,7.0,6.721124174380829,6.721124174380829
ar_Manchester Arena bombing,2024-06-18,3.931739852742666,10.0,6.068260147257334,6.068260147257334
ar_Manchester Arena bombing,2024-06-19,11.62248160709434,9.0,2.6224816070943398,2.6224816070943398
ar_Manchester Arena bombing,2024-06-20,8.339546662223075,6.0,2.339546662223075,2.339546662223075
ar_Manchester Arena bombing,2024-06-21,4.041960560309314,15.0,10.958039439690687,10.958039439690687
ar_Manchester Arena bombing,2024-06-22,20.358852522884256,9.0,11.358852522884256,11.358852522884256
ar_Manchester Arena bombing,2024-06-23,5.567493830144411,10.0,4.432506169855589,4.432506169855589
ar_Manchester Arena bombing,2024-06-24,10.538593166186441,7.0,3.538593166186441,3.538593166186441
ar_Manchester Arena bombing,2024-06-25,5.117177991949632,21.0,15.882822008050368,15.882822008050368
ar_Manchester Arena bombing,2024-06-26,29.536027346132755,13.0,16.536027346132755,16.536027346132755
ar_Manchester Arena bombing,2024-06-27,8.661769190577072,28.0,19.338230809422928,19.338230809422928
ar_Manchester Arena bombing,2024-06-28,37.4288098863821,13.0,24.428809886382098,24.428809886382098
ar_Manchester Arena bombing,2024-06-29,4.5988330515504305,13.0,8.40116694844957,8.40116694844957
ar_Manchester Arena bombing,2024-06-30,12.934688321649283,7.0,5.934688321649283,5.934688321649283
ar_Manchester Arena bombing,2024-07-01,3.2108580575033114,11.0,7.789141942496689,7.789141942496689
ar_Manchester Arena bombing,2024-07-02,13.09813510180539,10.0,3.09813510180539,3.09813510180539
ar_Manchester Arena bombing,2024-07-03,9.27523138579332,12.0,2.7247686142066794,2.7247686142066794
ar_Manchester Arena bombing,2024-07-04,13.100306157126521,10.0,3.1003061571265214,3.1003061571265214
ar_Manchester Arena bombing,2024-07-05,8.747598028064129,9.0,0.2524019719358712,0.2524019719358712
ar_Manchester Arena bombing,2024-07-06,8.256745770051962,13.0,4.743254229948038,4.743254229948038
ar_Manchester Arena bombing,2024-07-07,15.32876860898738,12.0,3.32876860898738,3.32876860898738
ar_Manchester Arena bombing,2024-07-08,11.47079438612521,8.0,3.4707943861252097,3.4707943861252097
ar_Manchester Arena bombing,2024-07-09,5.532462195088911,15.0,9.467537804911089,9.467537804911089
ar_Manchester Arena bombing,2024-07-10,19.14524886145281,13.0,6.14524886145281,6.14524886145281
ar_Manchester Arena bombing,2024-07-11,11.977500936294735,10.0,1.9775009362947351,1.9775009362947351
ar_Manchester Arena bombing,2024-07-12,8.207327088732669,8.0,0.20732708873266859,0.20732708873266859
ar_Manchester Arena bombing,2024-07-13,6.646796610077039,16.0,9.35320338992296,9.35320338992296
ar_Manchester Arena bombing,2024-07-14,20.770820477260532,9.0,11.770820477260532,11.770820477260532
ar_Manchester Arena bombing,2024-07-15,4.9271836028797935,15.0,10.072816397120206,10.072816397120206
ar_Manchester Arena bombing,2024-07-16,18.571365406533385,5.0,13.571365406533385,13.571365406533385
ar_Manchester Arena bombing,2024-07-17,-1.014030061044819,22.0,23.01403006104482,23.01403006104482
ar_Manchester Arena bombing,2024-07-18,32.17683442860585,12.0,20.17683442860585,20.17683442860585
ar_Manchester Arena bombing,2024-07-19,6.419634459114345,10.0,3.580365540885655,3.580365540885655
ar_Manchester Arena bombing,2024-07-20,8.723865580614223,12.0,3.2761344193857767,3.2761344193857767
ar_Manchester Arena bombing,2024-07-21,13.101657652439783,21.0,7.898342347560217,7.898342347560217
ar_Manchester Arena bombing,2024-07-22,26.5894399934677,15.0,11.5894399934677,11.5894399934677
ar_Manchester Arena bombing,2024-07-23,11.780337849293108,9.0,2.780337849293108,2.780337849293108
ar_Manchester Arena bombing,2024-07-24,5.359467927876814,14.0,8.640532072123186,8.640532072123186
ar_Manchester Arena bombing,2024-07-25,16.84048818107454,19.0,2.159511818925459,2.159511818925459
ar_Manchester Arena bombing,2024-07-26,22.166645308867068,10.0,12.166645308867068,12.166645308867068
ar_Manchester Arena bombing,2024-07-27,4.7409249071329835,17.0,12.259075092867016,12.259075092867016
ar_Manchester Arena bombing,2024-07-28,21.120286629063337,10.0,11.120286629063337,11.120286629063337
ar_Manchester Arena bombing,2024-07-29,5.855542418110083,19.0,13.144457581889917,13.144457581889917
ar_Manchester Arena bombing,2024-07-30,24.366532554195633,12.0,12.366532554195633,12.366532554195633
ar_Manchester Arena bombing,2024-07-31,7.974291784598833,9.0,1.025708215401167,1.025708215401167
ar_Manchester Arena bombing,2024-08-01,7.009316949875997,8.0,0.9906830501240034,0.9906830501240034
ar_Manchester Arena bombing,2024-08-02,7.099259262333767,14.0,6.900740737666233,6.900740737666233
ar_Manchester Arena bombing,2024-08-03,17.434037236139645,7.0,10.434037236139645,10.434037236139645
ar_Manchester Arena bombing,2024-08-04,2.7446675872106407,12.0,9.25533241278936,9.25533241278936
ar_Manchester Arena bombing,2024-08-05,14.784907651115823,9.0,5.784907651115823,5.784907651115823
ar_Manchester Arena bombing,2024-08-06,7.150074947556489,9.0,1.8499250524435107,1.8499250524435107
ar_Manchester Arena bombing,2024-08-07,8.839734569415345,24.0,15.160265430584655,15.160265430584655
ar_Manchester Arena bombing,2024-08-08,33.18308011318091,42.0,8.816919886819093,8.816919886819093
ar_Manchester Arena bombing,2024-08-09,53.92976696452139,40.0,13.929766964521392,13.929766964521392
ar_Manchester Arena bombing,2024-08-10,40.418926525861345,19.0,21.418926525861345,21.418926525861345
en_Israel–Hamas war,2024-05-11,53371.47213201433,55383.0,2011.527867985671,2011.527867985671
en_Israel–Hamas war,2024-05-12,57357.81769924157,54560.0,2797.8176992415683,2797.8176992415683
en_Israel–Hamas war,2024-05-13,53839.68199754563,53143.0,696.681997545631,696.681997545631
en_Israel–Hamas war,2024-05-14,54156.46433451513,49711.0,4445.464334515127,4445.464334515127
en_Israel–Hamas war,2024-05-15,49961.65043111771,46397.0,3564.6504311177123,3564.6504311177123
en_Israel–Hamas war,2024-05-16,47978.08469669239,43892.0,4086.0846966923928,4086.0846966923928
en_Israel–Hamas war,2024-05-17,45115.95457323833,44299.0,816.9545732383267,816.9545732383267
en_Israel–Hamas war,2024-05-18,45729.449667389476,39509.0,6220.4496673894755,6220.4496673894755
en_Israel–Hamas war,2024-05-19,39703.68706376633,39482.0,221.68706376633054,221.68706376633054
en_Israel–Hamas war,2024-05-20,41633.847140241065,42825.0,1191.152859758935,1191.152859758935
en_Israel–Hamas war,2024-05-21,42917.914270672445,39803.0,3114.914270672445,3114.914270672445
en_Israel–Hamas war,2024-05-22,39349.017121114324,40907.0,1557.9828788856757,1557.9828788856757
en_Israel–Hamas war,2024-05-23,42017.838027296486,37759.0,4258.838027296486,4258.838027296486
en_Israel–Hamas war,2024-05-24,37167.88012202292,37260.0,92.11987797707843,92.11987797707843
en_Israel–Hamas war,2024-05-25,38742.305380049394,34061.0,4681.305380049394,4681.305380049394
en_Israel–Hamas war,2024-05-26,33977.065810563705,36865.0,2887.934189436295,2887.934189436295
en_Israel–Hamas war,2024-05-27,38494.299461822426,47314.0,8819.700538177574,8819.700538177574
en_Israel–Hamas war,2024-05-28,46393.92554828479,66041.0,19647.074451715212,19647.074451715212
en_Israel–Hamas war,2024-05-29,63783.20169359323,76421.0,12637.798306406767,12637.798306406767
en_Israel–Hamas war,2024-05-30,71547.15889804914,66334.0,5213.158898049136,5213.158898049136
en_Israel–Hamas war,2024-05-31,62092.831081023214,50781.0,11311.831081023214,11311.831081023214
en_Israel–Hamas war,2024-06-01,51542.9956664308,41767.0,9775.995666430797,9775.995666430797
en_Israel–Hamas war,2024-06-02,45002.54629480935,38861.0,6141.546294809348,6141.546294809348
en_Israel–Hamas war,2024-06-03,41674.43699465858,40888.0,786.4369946585794,786.4369946585794
en_Israel–Hamas war,2024-06-04,42833.26289459513,35738.0,7095.262894595129,7095.262894595129
en_Israel–Hamas war,2024-06-05,35299.353256805356,35579.0,279.64674319464393,279.64674319464393
en_Israel–Hamas war,2024-06-06,37892.50256653361,36236.0,1656.502566533607,1656.502566533607
en_Israel–Hamas war,2024-06-07,35992.27754556414,32877.0,3115.2775455641386,3115.2775455641386
en_Israel–Hamas war,2024-06-08,33111.76012053233,37785.0,4673.23987946767,4673.23987946767
en_Israel–Hamas war,2024-06-09,39227.840242208484,40665.0,1437.1597577915163,1437.1597577915163
en_Israel–Hamas war,2024-06-10,39267.21986707733,33577.0,5690.219867077329,5690.219867077329
en_Israel–Hamas war,2024-06-11,32598.09886740702,30552.0,2046.0988674070213,2046.0988674070213
en_Israel–Hamas war,2024-06-12,32254.18554208258,29817.0,2437.1855420825814,2437.1855420825814
en_Israel–Hamas war,2024-06-13,30264.77361652074,26790.0,3474.773616520739,3474.773616520739
en_Israel–Hamas war,2024-06-14,27253.64573199026,26298.0,955.6457319902584,955.6457319902584
en_Israel–Hamas war,2024-06-15,27337.355405877912,25974.0,1363.3554058779118,1363.3554058779118
en_Israel–Hamas war,2024-06-16,26150.304002308898,28015.0,1864.695997691102,1864.695997691102
en_Israel–Hamas war,2024-06-17,28637.32891700904,25909.0,2728.3289170090393,2728.3289170090393
en_Israel–Hamas war,2024-06-18,25043.714575763104,24720.0,323.7145757631042,323.7145757631042
en_Israel–Hamas war,2024-06-19,25577.87563173718,25593.0,15.12436826281919,15.12436826281919
en_Israel–Hamas war,2024-06-20,25699.7446932056,25577.0,122.74469320560092,122.74469320560092
en_Israel–Hamas war,2024-06-21,25560.376940142796,23048.0,2512.3769401427962,2512.3769401427962
en_Israel–Hamas war,2024-06-22,22848.941822775854,22881.0,32.058177224145766,32.058177224145766
en_Israel–Hamas war,2024-06-23,23701.42197081538,22701.0,1000.4219708153796,1000.4219708153796
en_Israel–Hamas war,2024-06-24,22595.252298816962,23874.0,1278.7477011830379,1278.7477011830379
en_Israel–Hamas war,2024-06-25,24320.14741483522,21900.0,2420.147414835221,2420.147414835221
en_Israel–Hamas war,2024-06-26,21256.53208533238,21056.0,200.5320853323792,200.5320853323792
en_Israel–Hamas war,2024-06-27,21821.867206459126,19482.0,2339.8672064591265,2339.8672064591265
en_Israel–Hamas war,2024-06-28,19324.901976628724,18636.0,688.9019766287238,688.9019766287238
en_Israel–Hamas war,2024-06-29,19325.29142243624,18615.0,710.2914224362394,710.2914224362394
en_Israel–Hamas war,2024-06-30,18769.102103521116,19887.0,1117.897896478884,1117.897896478884
en_Israel–Hamas war,2024-07-01,20222.64811721022,20724.0,501.35188278977876,501.35188278977876
en_Israel–Hamas war,2024-07-02,20410.848291799688,21789.0,1378.151708200312,1378.151708200312
en_Israel–Hamas war,2024-07-03,21758.53109046487,20115.0,1643.5310904648686,1643.5310904648686
en_Israel–Hamas war,2024-07-04,19514.032915268286,19760.0,245.96708473171384,245.96708473171384
en_Israel–Hamas war,2024-07-05,20313.605017053396,19228.0,1085.6050170533963,1085.6050170533963
en_Israel–Hamas war,2024-07-06,19046.152895348354,17766.0,1280.152895348354,1280.152895348354
en_Israel–Hamas war,2024-07-07,17994.66466224917,19073.0,1078.3353377508283,1078.3353377508283
en_Israel–Hamas war,2024-07-08,19588.585913495543,23386.0,3797.4140865044574,3797.4140865044574
en_Israel–Hamas war,2024-07-09,23398.42045821126,21826.0,1572.4204582112616,1572.4204582112616
en_Israel–Hamas war,2024-07-10,20447.977394836213,20445.0,2.977394836212625,2.977394836212625
en_Israel–Hamas war,2024-07-11,20952.819767577654,20066.0,886.8197675776537,886.8197675776537
en_Israel–Hamas war,2024-07-12,19984.219277364846,20228.0,243.78072263515423,243.78072263515423
en_Israel–Hamas war,2024-07-13,20537.88865265734,21316.0,778.1113473426594,778.1113473426594
en_Israel–Hamas war,2024-07-14,21310.000098644156,19501.0,1809.0000986441555,1809.0000986441555
en_Israel–Hamas war,2024-07-15,19079.32804040577,20263.0,1183.6719595942304,1183.6719595942304
en_Israel–Hamas war,2024-07-16,20960.116523277422,20480.0,480.11652327742195,480.11652327742195
en_Israel–Hamas war,2024-07-17,20051.682845975825,19497.0,554.6828459758253,554.6828459758253
en_Israel–Hamas war,2024-07-18,19600.892930392827,21414.0,1813.107069607173,1813.107069607173
en_Israel–Hamas war,2024-07-19,21763.031413057164,21247.0,516.0314130571642,516.0314130571642
en_Israel–Hamas war,2024-07-20,20610.39422663754,22352.0,1741.6057733624584,1741.6057733624584
en_Israel–Hamas war,2024-07-21,22681.42001055175,23962.0,1280.5799894482516,1280.5799894482516
en_Israel–Hamas war,2024-07-22,23516.99693681072,22871.0,645.9969368107195,645.9969368107195
en_Israel–Hamas war,2024-07-23,22395.309650214953,25308.0,2912.690349785047,2912.690349785047
en_Israel–Hamas war,2024-07-24,25789.78520749591,26979.0,1189.2147925040917,1189.2147925040917
en_Israel–Hamas war,2024-07-25,26147.90195624421,28301.0,2153.0980437557882,2153.0980437557882
en_Israel–Hamas war,2024-07-26,28123.148465515907,24711.0,3412.1484655159074,3412.1484655159074
en_Israel–Hamas war,2024-07-27,23696.581608529064,24937.0,1240.4183914709356,1240.4183914709356
en_Israel–Hamas war,2024-07-28,26152.75142741296,26299.0,146.24857258703923,146.24857258703923
en_Israel–Hamas war,2024-07-29,25911.872472363026,24988.0,923.8724723630257,923.8724723630257
en_Israel–Hamas war,2024-07-30,24855.589513338495,25667.0,811.4104866615053,811.4104866615053
en_Israel–Hamas war,2024-07-31,26041.118872425664,58844.0,32802.881127574336,32802.881127574336
en_Israel–Hamas war,2024-08-01,61695.88969136657,47090.0,14605.889691366567,14605.889691366567
en_Israel–Hamas war,2024-08-02,35351.16470398671,32401.0,2950.1647039867094,2950.1647039867094
en_Israel–Hamas war,2024-08-03,36792.62336112923,29199.0,7593.623361129226,7593.623361129226
en_Israel–Hamas war,2024-08-04,30031.16751654747,31161.0,1129.8324834525301,1129.8324834525301
en_Israel–Hamas war,2024-08-05,33747.63296665225,32137.0,1610.6329666522506,1610.6329666522506
en_Israel–Hamas war,2024-08-06,31723.283169760205,31357.0,366.28316976020506,366.28316976020506
en_Israel–Hamas war,2024-08-07,31893.710473577772,28328.0,3565.710473577772,3565.710473577772
en_Israel–Hamas war,2024-08-08,28364.504350712734,24438.0,3926.504350712734,3926.504350712734
en_Israel–Hamas war,2024-08-09,25540.415020723525,21919.0,3621.4150207235252,3621.4150207235252
en_Israel–Hamas war,2024-08-10,23129.035494023086,24812.0,1682.9645059769136,1682.9645059769136
ar_Israel–Hamas war,2024-05-11,3788.825009494962,3423.0,365.82500949496216,365.82500949496216
ar_Israel–Hamas war,2024-05-12,3706.6272128286278,2635.0,1071.6272128286278,1071.6272128286278
ar_Israel–Hamas war,2024-05-13,3266.9524423063776,2716.0,550.9524423063776,550.9524423063776
ar_Israel–Hamas war,2024-05-14,3171.654162073403,3266.0,94.34583792659714,94.34583792659714
ar_Israel–Hamas war,2024-05-15,3343.390285454717,3337.0,6.390285454716832,6.390285454716832
ar_Israel–Hamas war,2024-05-16,3361.716337078932,3810.0,448.28366292106784,448.28366292106784
ar_Israel–Hamas war,2024-05-17,3587.692255815349,2354.0,1233.6922558153492,1233.6922558153492
ar_Israel–Hamas war,2024-05-18,2929.108088247579,3502.0,572.891911752421,572.891911752421
ar_Israel–Hamas war,2024-05-19,3360.152890406972,3794.0,433.8471095930281,433.8471095930281
ar_Israel–Hamas war,2024-05-20,3531.2936671979637,3718.0,186.7063328020363,186.7063328020363
ar_Israel–Hamas war,2024-05-21,3549.866257538131,3565.0,15.133742461869133,15.133742461869133
ar_Israel–Hamas war,2024-05-22,3511.4587864098025,3494.0,17.458786409802542,17.458786409802542
ar_Israel–Hamas war,2024-05-23,3488.5188079338122,3384.0,104.51880793381224,104.51880793381224
ar_Israel–Hamas war,2024-05-24,3436.8917501452956,3244.0,192.89175014529565,192.89175014529565
ar_Israel–Hamas war,2024-05-25,3358.696794609816,3225.0,133.69679460981615,133.69679460981615
ar_Israel–Hamas war,2024-05-26,3325.70215406073,3582.0,256.2978459392698,256.2978459392698
ar_Israel–Hamas war,2024-05-27,3476.1060878932676,3980.0,503.8939121067324,503.8939121067324
ar_Israel–Hamas war,2024-05-28,3689.3285142754257,4367.0,677.6714857245743,677.6714857245743
ar_Israel–Hamas war,2024-05-29,3936.773079132534,4057.0,120.2269208674661,120.2269208674661
ar_Israel–Hamas war,2024-05-30,3876.2991753288075,3572.0,304.29917532880745,304.29917532880745
ar_Israel–Hamas war,2024-05-31,3679.104907522051,3502.0,177.10490752205078,177.10490752205078
ar_Israel–Hamas war,2024-06-01,3623.0077194585488,3554.0,69.00771945854876,69.00771945854876
ar_Israel–Hamas war,2024-06-02,3623.2441977031062,4887.0,1263.7558022968938,1263.7558022968938
ar_Israel–Hamas war,2024-06-03,4251.1175384486705,3551.0,700.1175384486705,700.1175384486705
ar_Israel–Hamas war,2024-06-04,3741.6351615910744,4184.0,442.3648384089256,442.3648384089256
ar_Israel–Hamas war,2024-06-05,4004.2165011819466,3623.0,381.21650118194657,381.21650118194657
ar_Israel–Hamas war,2024-06-06,3774.024052542604,3217.0,557.0240525426038,557.0240525426038
ar_Israel–Hamas war,2024-06-07,3548.5953746874093,3591.0,42.404625312590724,42.404625312590724
ar_Israel–Hamas war,2024-06-08,3658.4656333145604,3549.0,109.46563331456036,109.46563331456036
ar_Israel–Hamas war,2024-06-09,3622.726874220215,4301.0,678.273125779785,678.273125779785
ar_Israel–Hamas war,2024-06-10,3967.6334298321844,2918.0,1049.6334298321844,1049.6334298321844
ar_Israel–Hamas war,2024-06-11,3380.2352032670565,3002.0,378.2352032670565,378.2352032670565
ar_Israel–Hamas war,2024-06-12,3323.245856555994,2932.0,391.2458565559941,391.2458565559941
ar_Israel–Hamas war,2024-06-13,3222.643815981223,3242.0,19.356184018777185,19.356184018777185
ar_Israel–Hamas war,2024-06-14,3310.091315220082,3267.0,43.091315220081924,43.091315220081924
ar_Israel–Hamas war,2024-06-15,3307.502507328731,4679.0,1371.497492671269,1371.497492671269
ar_Israel–Hamas war,2024-06-16,3976.092822248118,2706.0,1270.092822248118,1270.092822248118
ar_Israel–Hamas war,2024-06-17,3187.0199422834203,2577.0,610.0199422834203,610.0199422834203
ar_Israel–Hamas war,2024-06-18,3024.28355210541,3242.0,217.71644789459015,217.71644789459015
ar_Israel–Hamas war,2024-06-19,3244.8237796372814,2842.0,402.8237796372814,402.8237796372814
ar_Israel–Hamas war,2024-06-20,3055.5077195572853,3364.0,308.4922804427147,308.4922804427147
ar_Israel–Hamas war,2024-06-21,3256.83995697653,3026.0,230.83995697653017,230.83995697653017
ar_Israel–Hamas war,2024-06-22,3119.8120191855423,3609.0,489.18798081445766,489.18798081445766
ar_Israel–Hamas war,2024-06-23,3374.37781456673,3042.0,332.3778145667302,332.3778145667302
ar_Israel–Hamas war,2024-06-24,3157.2267871649265,3207.0,49.77321283507354,49.77321283507354
ar_Israel–Hamas war,2024-06-25,3210.526570886382,3945.0,734.4734291136178,734.4734291136178
ar_Israel–Hamas war,2024-06-26,3554.7364388273895,2833.0,721.7364388273895,721.7364388273895
ar_Israel–Hamas war,2024-06-27,3117.3953788619965,3705.0,587.6046211380035,587.6046211380035
ar_Israel–Hamas war,2024-06-28,3462.963477604197,3565.0,102.03652239580288,102.03652239580288
ar_Israel–Hamas war,2024-06-29,3448.668944342724,3324.0,124.66894434272399,124.66894434272399
ar_Israel–Hamas war,2024-06-30,3361.314012391245,3332.0,29.314012391244887,29.314012391244887
ar_Israel–Hamas war,2024-07-01,3357.158043022101,3383.0,25.841956977898917,25.841956977898917
ar_Israel–Hamas war,2024-07-02,3375.5758223452626,3010.0,365.5758223452626,365.5758223452626
ar_Israel–Hamas war,2024-07-03,3204.1869561177214,2616.0,588.1869561177214,588.1869561177214
ar_Israel–Hamas war,2024-07-04,2980.707650126896,3226.0,245.29234987310383,245.29234987310383
ar_Israel–Hamas war,2024-07-05,3187.4027222305676,3121.0,66.40272223056763,66.40272223056763
ar_Israel–Hamas war,2024-07-06,3147.2089045404437,2848.0,299.20890454044365,299.20890454044365
ar_Israel–Hamas war,2024-07-07,3014.627913675461,2726.0,288.62791367546106,288.62791367546106
ar_Israel–Hamas war,2024-07-08,2923.3150326038303,2588.0,335.31503260383033,335.31503260383033
ar_Israel–Hamas war,2024-07-09,2817.2787189431865,3112.0,294.7212810568135,294.7212810568135
ar_Israel–Hamas war,2024-07-10,3015.4716374545583,2938.0,77.47163745455828,77.47163745455828
ar_Israel–Hamas war,2024-07-11,2952.710200108461,5400.0,2447.289799891539,2447.289799891539
ar_Israel–Hamas war,2024-07-12,4098.455577230025,3588.0,510.4555772300246,510.4555772300246
ar_Israel–Hamas war,2024-07-13,3521.1782254698737,3682.0,160.82177453012628,160.82177453012628
ar_Israel–Hamas war,2024-07-14,3579.296172035951,3450.0,129.2961720359508,129.2961720359508
ar_Israel–Hamas war,2024-07-15,3493.0996742414104,3449.0,44.09967424141041,44.09967424141041
ar_Israel–Hamas war,2024-07-16,3484.1979398791327,3175.0,309.1979398791327,309.1979398791327
ar_Israel–Hamas war,2024-07-17,3350.427454422029,12983.0,9632.572545577972,9632.572545577972
ar_Israel–Hamas war,2024-07-18,7668.953428283399,5556.0,2112.9534282833993,2112.9534282833993
ar_Israel–Hamas war,2024-07-19,5625.3281015265475,3337.0,2288.3281015265475,2288.3281015265475
ar_Israel–Hamas war,2024-07-20,4554.738349953465,2932.0,1622.7383499534653,1622.7383499534653
ar_Israel–Hamas war,2024-07-21,4081.6359390971397,2989.0,1092.6359390971397,1092.6359390971397
ar_Israel–Hamas war,2024-07-22,3885.561767491504,2929.0,956.5617674915038,956.5617674915038
ar_Israel–Hamas war,2024-07-23,3704.1896395745016,2733.0,971.1896395745016,971.1896395745016
ar_Israel–Hamas war,2024-07-24,3492.92358398039,3321.0,171.92358398039005,171.92358398039005
ar_Israel–Hamas war,2024-07-25,3614.1141862405616,2689.0,925.1141862405616,925.1141862405616
ar_Israel–Hamas war,2024-07-26,3302.9422010959483,2733.0,569.9422010959483,569.9422010959483
ar_Israel–Hamas war,2024-07-27,3218.5865668823585,2895.0,323.5865668823585,323.5865668823585
ar_Israel–Hamas war,2024-07-28,3204.8660346610327,3241.0,36.1339653389673,36.1339653389673
ar_Israel–Hamas war,2024-07-29,3298.888469294551,2876.0,422.8884692945512,422.8884692945512
ar_Israel–Hamas war,2024-07-30,3134.2710511606565,3238.0,103.7289488393435,103.7289488393435
ar_Israel–Hamas war,2024-07-31,3243.8677254328563,4599.0,1355.1322745671437,1355.1322745671437
